add-yield-s,4,10,80,330455,4130,0
add-yield-s,4,20,160,331630,2072,0
add-yield-s,4,40,320,409421,1279,0
add-yield-s,4,80,640,681450,1064,0
add-yield-s,4,100,800,795377,994,0
add-yield-s,4,1000,8000,6967646,870,0
add-yield-s,8,10,160,431963,2699,0
add-yield-s,8,20,320,488926,1527,0
add-yield-s,8,40,640,777640,1215,0
add-yield-s,8,80,1280,1395706,1090,0
add-yield-s,8,100,1600,1799311,1124,0
add-yield-s,8,1000,16000,17201487,1075,0
add-yield-s,12,10,240,564424,2351,0
add-yield-s,12,20,480,763215,1590,0
add-yield-s,12,40,960,1454427,1515,0
add-yield-s,12,80,1920,3069304,1598,0
add-yield-s,12,100,2400,3986109,1660,0
add-yield-s,12,1000,24000,35667331,1486,0
add-yield-c,2,10,40,330947,8273,0
add-yield-c,2,20,80,330681,4133,0
add-yield-c,2,40,160,363291,2270,0
add-yield-c,2,80,320,407687,1274,0
add-yield-c,2,100,400,603016,1507,0
add-yield-c,2,1000,4000,2558485,639,0
add-yield-c,4,10,80,337398,4217,0
add-yield-c,4,20,160,334926,2093,0
add-yield-c,4,40,320,417630,1305,0
add-yield-c,4,80,640,651459,1017,0
add-yield-c,4,100,800,796015,995,0
add-yield-c,4,1000,8000,6823637,852,0
add-yield-c,4,10000,80000,68182615,852,0
add-yield-c,8,10,160,504058,3150,0
add-yield-c,8,20,320,451757,1411,0
add-yield-c,8,40,640,708234,1106,0
add-yield-c,8,80,1280,1502390,1173,0
add-yield-c,8,100,1600,1689604,1056,0
add-yield-c,8,1000,16000,16157225,1009,0
add-yield-c,8,10000,160000,162833578,1017,0
add-yield-c,12,10,240,555126,2313,0
add-yield-c,12,20,480,547443,1140,0
add-yield-c,12,40,960,1555931,1620,0
add-yield-c,12,80,1920,3273792,1705,0
add-yield-c,12,100,2400,4092401,1705,0
add-yield-c,12,1000,24000,32619673,1359,0
add-yield-c,12,10000,240000,350930136,1462,0
add-m,1,10000,20000,657216,32,0
add-m,2,10000,40000,2003489,50,0
add-m,4,10000,80000,8475953,105,0
add-m,8,10000,160000,18420367,115,0
add-m,12,10000,240000,28964643,120,0
add-s,1,10000,20000,510010,25,0
add-s,2,10000,40000,5080089,127,0
add-s,4,10000,80000,15718466,196,0
