list-d-s,2,32,1,192,302741,1576
list-il-s,4,32,1,384,1851851,4822
list-dl-s,16,32,1,1536,62968642,40995
list-il-s,8,16,1,384,1266795,3298
list-i-s,2,32,1,192,359560,1872
list-dl-s,16,1,1,48,547453,11405
list-none-m,1,1000,1,3000,4214659,1404
list-none-m,2,1000,1,6000,25705790,4284
list-none-m,4,1000,1,12000,104905056,8742
list-none-m,8,1000,1,24000,434137702,18089
list-none-m,12,1000,1,36000,1138940598,31637
list-none-m,16,1000,1,48000,2048663290,42680
list-none-s,1,1000,1,3000,4167191,1389
list-none-s,2,1000,1,6000,20506930,3417
list-none-s,4,1000,1,12000,203781146,16981
list-none-s,8,1000,1,24000,1044521227,43521
list-none-s,12,1000,1,36000,1305418927,36261
list-none-s,16,1000,1,48000,8801032353,183354
list-none-none,1,10,1,30,247339,8244
list-none-none,1,100,1,300,291639,972
list-none-none,1,1000,1,3000,4181356,1393
list-none-none,1,10000,1,30000,794224467,26474
list-none-none,1,20000,1,60000,4029071275,67151
list-none-none,2,1,1,6,304473,50745
list-none-none,2,10,1,60,235498,3924
list-none-none,2,100,1,600,634454,1057
list-none-none,4,1,1,12,304845,25403
list-none-none,4,10,1,120,306882,2557
list-none-none,4,100,1,1200,1081492,901
list-none-none,8,1,1,24,463823,19325
list-none-none,12,1,1,36,519485,14430
list-none-none,12,10,1,360,548931,1524
list-i-none,1,100,1,300,373925,1246
list-il-none,1,100,1,300,1951428,6504
list-idl-none,1,100,1,300,1985978,6619
list-il-none,1,100,1,300,1897977,6326
list-dl-none,2,8,1,48,317128,6606
list-l-none,8,1,1,24,477427,19892
list-l-none,12,4,1,144,510776,3547
list-il-none,2,4,1,24,239253,9968
list-dl-none,4,32,1,384,1142436,2975
list-il-none,8,1,1,24,405441,16893
list-i-none,2,16,1,96,277415,2889
list-i-none,8,1,1,24,386907,16121
list-i-none,12,1,1,36,476876,13246
list-il-m,12,32,1,1152,14247329,12367
list-d-s,12,32,1,1152,1865917,1619
list-dl-m,2,32,1,192,561471,2924
list-dl-m,12,16,1,576,3141250,5453
list-d-m,4,2,1,24,289288,12053
list-dl-m,2,16,1,96,323633,3371
list-i-m,4,32,1,384,768879,2002
list-il-m,4,32,1,384,1893492,4930
list-i-m,8,32,1,768,1506287,1961
list-il-m,8,16,1,384,2072571,5397
list-i-m,4,32,1,384,707491,1842
list-il-m,8,1,1,24,395671,16486
list-il-s,8,1,1,24,424834,17701
list-dl-s,2,32,1,192,676677,3524
list-dl-s,12,16,1,576,7260616,12605
list-d-s,8,2,1,48,423894,8831
list-dl-s,2,16,1,96,332654,3465
list-d-s,2,32,1,192,289239,1506
list-il-s,4,32,1,384,1611543,4196
list-dl-s,16,32,1,1536,67443081,43908
list-il-s,8,16,1,384,1332580,3470
list-i-s,2,32,1,192,295306,1538
list-dl-s,16,1,1,48,589893,12289
list-none-m,1,1000,1,3000,4201352,1400
list-none-m,2,1000,1,6000,25837406,4306
list-none-m,4,1000,1,12000,104784381,8732
list-none-m,8,1000,1,24000,470338536,19597
list-none-m,12,1000,1,36000,1011810400,28105
list-none-m,16,1000,1,48000,1988529883,41427
list-none-s,1,1000,1,3000,4397242,1465
list-none-s,2,1000,1,6000,21038347,3506
list-none-s,4,1000,1,12000,145115241,12092
list-none-s,8,1000,1,24000,640617723,26692
list-none-s,12,1000,1,36000,2051090529,56974
list-none-s,16,1000,1,48000,4987344751,103903
list-none-none,1,10,1,30,256723,8557
list-none-none,1,100,1,300,270800,902
list-none-none,1,1000,1,3000,4266971,1422
list-none-none,1,10000,1,30000,771810540,25727
list-none-none,1,20000,1,60000,4011696384,66861
list-none-none,2,1,1,6,275901,45983
list-none-none,2,10,1,60,254798,4246
list-none-none,2,100,1,600,632955,1054
list-none-none,2,1000,1,6000,22085183,3680
list-none-none,4,1,1,12,302106,25175
list-none-none,4,100,1,1200,1141954,951
list-none-none,8,1,1,24,485387,20224
list-none-none,8,10,1,240,452578,1885
list-none-none,12,1,1,36,536045,14890
